review_body_-1,review_body_0,review_body_1,__joinsource_column_name__
-0.5204117617886462,0.016584454224807033,0.44772966254957036,830
0.08690097565826971,0.19885317732076624,-0.30777157791361764,544
-0.05987514525505844,0.2879661348176237,-0.2415781514119083,1782
-0.04714306610628338,0.31838845838955826,-0.29194083746060095,1288
-0.24781481605068534,0.1979001288326504,0.04820590451481144,1019
-0.022219930820999156,0.12453887270044284,-0.10211863778445252,1909
-0.4915757308962899,-0.12096309504932945,0.5426450423027428,837
-0.15717965843729764,0.1587253674561241,0.0010136700179348423,821
-0.4867820006256157,-0.09482328933815443,0.5173514685983308,1120
0.226347631090418,0.10765975027798858,-0.37355479940198655,1664
-0.34309740338977246,-0.15453325959006914,0.45240220495527667,954
-0.13815033043665925,0.25951218106922447,-0.12506147344900775,1784
-0.12042667281168284,0.21417127079317944,-0.09410837792763882,932
0.03222566385712078,0.21646795974174704,-0.26369817352840375,876
-0.13828618697106976,0.3431066149512316,-0.2196736972085922,1128
-0.14325641764093489,0.19347748377447072,-0.04884883238752136,1613
0.018684529953496787,0.16654141837358016,-0.19199674093520191,553
-0.5219466241485965,-0.21845478003881225,0.6437476289124079,162
-0.12217717384832005,-0.02789792662651769,0.14767968914105567,473
-0.14099625270921834,0.17676763598214063,-0.0336611625902139,407
0.09211900647458554,0.08003871343374813,-0.1811210608741416,1837
-0.1784877110787949,0.15659738589861882,0.02401059177210163,1324
-0.048049412121165536,0.21304231897859027,-0.16961176283645896,329
0.06665060215301222,-0.030417865279283474,-0.04073678597327213,956
-0.24007889231498758,0.45295543155635276,-0.24159529403368385,656
-0.024300024253749775,0.05730469656533865,-0.03111423692232662,1610
0.007209854245366021,0.10289956818086521,-0.11109695744649717,482
-0.2770944175152308,0.2534892454123907,0.01834061827891542,579
-0.37449656509146523,-0.312599776141944,0.6016216728505611,516
-0.16834310738684188,0.22984979202693923,-0.06212029494190874,222
0.1659033333125502,-0.07804550228867202,-0.10317174033167353,1236
-0.18248108142919606,0.14632070690278476,0.038243608059553846,614
-0.4445023953429986,0.15492233097569685,0.2620502713861028,1509
-0.2869971478098555,0.2537639325804666,0.027287911370985185,1176
-0.23440341122125274,-0.11596529827775237,0.32783009676203895,778
-0.22643247465857808,0.23158106880023177,-0.006858286824496629,42
0.13604270574481087,0.08107988485380746,-0.23299555771951863,356
-0.01271294231152753,0.16352481331462698,-0.1539483644050389,1657
0.22765387900461537,0.02143823534445577,-0.2776716424611433,904
0.12149948977872543,0.012598748481177813,-0.1438614495935906,551
-0.09859577322405877,0.10341573258920667,-0.0012849015244728035,884
-0.15789824711288347,0.2528535706461821,-0.09745183459760087,310
-0.2904904314375477,0.18841915192790948,0.0971456682122066,1922
-0.2270337502412827,0.2619126417446844,-0.03831080115515606,501
0.04782050906416868,0.012536770862748403,-0.06273517719915522,1258
-0.3029922381867636,0.21242989727090322,0.08435212418456439,1357
-0.3845411885185578,0.13775721976103006,0.22873476929281233,1656
-0.08588296112123506,-0.1548177429760128,0.22530531385834668,1532
0.010219117899689434,0.22638424744313201,-0.24973492108931594,507
-0.33444419389645685,0.10757077237129975,0.21461699663022132,91
-0.0357519651435384,0.25113667679261753,-0.22605682252426096,1319
-0.03541309640853996,0.022027511655782428,0.015073472451185843,743
-0.023864039255386493,0.12715527435133367,-0.10310794194476336,262
-0.21566555817925992,0.09619678439556534,0.11901759304865767,457
-0.06565641548633139,0.2882596188083447,-0.23546705202331863,1468
0.06565102795367306,0.14645139688780706,-0.2231022165965454,1666
-0.05642726182491242,0.06878403955752244,-0.009425734318994738,1492
0.02550885286282667,0.10911339961267841,-0.13756800463531227,95
-0.13280968024619388,0.23102606691392358,-0.09950592402087421,1387
-0.40637599953186043,-0.31612121616055433,0.6296334643855497,497
-0.030308674434004423,0.2011757683443709,-0.17588129485520798,1312
-0.15399163417174,-0.27000999510384427,0.382011913525961,1720
-0.37345160144721246,0.07497040393688625,0.2782010496381183,1627
-0.1528425379352123,-0.19963239793684007,0.32468470278581135,1292
-0.13076445826725003,0.4022455966096697,-0.2986518032718144,36
-0.48511589357313933,0.004786726690472087,0.43101527391142297,755
-0.04999444643490081,0.17398729171185867,-0.12493307475189619,1201
0.049727759948062666,0.21450136556624322,-0.2818606551245256,1661
-0.4664422190263643,0.21310527826579995,0.22393170208324803,1836
-0.2397788908720121,0.24647436878875018,-0.009655692222828471,1503
-0.013969483033581032,0.15623116922715152,-0.14469803352825317,1671
0.2729995063446471,-0.023784722371520406,-0.28437811634606647,987
0.29535478456900754,-0.1034868381871169,-0.22844503902350055,1033
-0.2107536818088337,-0.017456949146156586,0.22058448986804752,1698
-0.3038057419801591,-0.18501576421007548,0.4444956615172067,1136
-0.016179872155183794,0.20470778007283086,-0.1954056298579967,1217
-0.2195658472869153,0.12732810724124088,0.0923356765768889,151
-0.057017272430636146,0.03123243957886046,0.028071645121632627,78
-0.36056589856568233,0.16548881169123364,0.18168157577211497,907
0.042464988255319636,0.10733928376211799,-0.1544091295845259,1090
-0.47886739617685115,-0.19654188167633935,0.5939467351602687,450
-0.10597551992635745,0.21838069260865123,-0.11366104938592558,641
-0.04201167658564364,0.18831699285511028,-0.14901904867040328,258
-0.08248140652629099,0.20516795392997178,-0.12404304933568278,585
0.017612850778949363,0.006073975184735736,-0.024286143357577283,1358
0.058437492015538384,0.07693824885180056,-0.14002825643469952,75
0.09250175525715465,0.11113680841391849,-0.21513469348642011,291
-0.3915518183688712,0.010489045592726343,0.35149905546300814,71
0.03613266252844549,0.25183493590253325,-0.30969327640576405,23
0.0732395864013985,-0.01653781512739605,-0.06137277716659595,843
-0.1351752960830822,0.09729564691359516,0.041128505597712195,1678
-0.2305927208167705,0.5334971817837164,-0.3519014414469801,512
-0.5672432438656564,-0.3581737175564733,0.7828565859148177,1329
-0.3603528861993127,0.13796550761370618,0.20800443141591685,1650
0.2870313483102655,0.12368940771391146,-0.4727159390962514,1588
0.008271446262893889,0.061828965423138316,-0.069949602570606,1950
-0.2109988354012312,0.21402855259524878,-0.0034450625413867675,1470
-0.2293558471371937,0.07670165323018696,0.1503265342339486,1417
0.15315948704573812,0.15381468229077455,-0.3357574994018171,944
0.1095348177427084,-0.03132971825412645,-0.08637131007978482,290
0.07074199040960205,0.29399689178992,-0.4034147261954426,543
-0.011407512903338968,0.2981164148187158,-0.30902869858121007,1150
-0.3113407849684122,0.017145369863550308,0.27822572952184793,147
0.13499206664160857,0.159370071133913,-0.31992648867441154,1444
0.1102751668224371,0.10501726241724463,-0.22903990822649078,718
-0.12349457912150996,0.2360165107754426,-0.11456122747880582,453
-0.2752600398566404,0.18245420077469787,0.0892229351929994,100
-0.08782915339032193,0.16406658742782088,-0.07458051373030128,1197
-0.205618481992349,0.04039609853548909,0.1627397852038044,489
-0.11108701334213622,0.15685661069585044,-0.043188349136715765,1309
0.15596958952926515,0.08696268348393188,-0.26306668056594795,952
0.009046785406942037,-0.003146369486990208,-0.006352723613389233,1170
-0.026520423605281507,0.20742548656861048,-0.18698181174675932,674
0.3107065871188434,0.03591956944349706,-0.39889349402697905,1762
-0.05845249354403592,0.16515091839613483,-0.1064893079421384,1463
-0.06426716944424204,0.12741452008563092,-0.060820311175809105,517
-0.28356116470047654,0.5109710868307986,-0.2666798882596335,295
-0.12259466581245915,0.3431859710965813,-0.23681587717620334,1299
-0.13970696372493918,0.20555380923079358,-0.06517984658972553,1075
-0.03318442787494125,0.1282023616272685,-0.0942797842074069,976
-0.23376895760077465,0.1702364086273026,0.0630048336326614,1810
0.20493854606988665,0.023694414196399727,-0.25261612129585787,496
-0.19080155586139136,0.014272157798415286,0.17334674878667156,211
-0.5646864723242072,-0.31884231703524,0.7519586152316343,509
-0.3403850338503932,-0.055779074654510485,0.3671892291006817,459
-0.08421400461417983,0.3855865865289882,-0.3311388069624044,1652
-0.10669910528720539,0.2472345822412929,-0.14448095164092012,412
-0.1438433722370681,0.21970424246418507,-0.07603991434928581,48
-0.3786669843205225,-0.1038136604174742,0.4395488196168651,370
-0.0012087069614044044,0.23573214703708478,-0.2474153008283766,156
-0.06733734579268014,0.14225620655614324,-0.07303797557993441,851
-0.21996339054193836,0.008039022134895046,0.20577948035767857,980
0.12136741221293951,0.1527474055566842,-0.29575160637744813,554
-0.12153365663393856,0.014346261632488866,0.10786110288587025,1157
0.10275923989161906,0.07726620615135293,-0.1902967981583058,1089
-0.41126286111380084,-0.13522002274585965,0.49179221999725,435
-0.04280895870355894,0.2315025796961917,-0.1959421564705629,118
0.1826549155124016,0.011554207048274145,-0.2131899836198048,312
-0.31702388352750177,0.14152283261031762,0.16697319818178502,341
-0.1682655440808717,0.2789398299288878,-0.11540869927510344,605
-0.3392294942455091,0.23467740179895358,0.0943897486575791,1555
-0.4449779567029507,-0.15073502984727538,0.5310299031526089,1342
-0.011270669463624872,0.25133051528514183,-0.25394829298478216,1145
-0.2603356202335154,0.08236399420885321,0.17309624509575283,1868
-0.00703862575090386,0.3109169990248391,-0.3296639067441105,525
0.17164092042063023,0.25528921211120814,-0.48453832540288166,684
0.005917852001796953,0.026699703845105782,-0.03228485394032787,160
-0.2255479720315674,-0.06314596568786679,0.2744923824158305,510
-0.039532100313143026,0.21413060575749576,-0.18012442271751117,229
0.2043030080700235,0.1388668699977097,-0.38233472845359473,281
-0.5150911681483964,0.004056269660453027,0.45464570543335237,1612
-0.05895913342420156,0.32436597180564336,-0.2855744011858118,869
-0.08936669490261495,0.06660129060134423,0.026038455975990638,1056
-0.2847810598952366,0.1792773633535013,0.1010815521210866,55
-0.1303188890139486,0.08484046296874181,0.04864257691113072,909
-0.2730367099952097,0.23618719569669078,0.032520755546584734,1805
-8.086140509974138E-4,0.24469843838999827,-0.2582297184922707,836
-0.2602537330611664,0.0631420298884986,0.19111858488350242,1603
0.2281399817926174,-0.053561869587838595,-0.1991119201696061,1574
-0.10986629488018385,0.23285457335868465,-0.12533927035201675,323
-0.08422372459662641,0.23333986508635607,-0.15302410137311584,582
-0.14594726637883726,0.3510211020129734,-0.22066357248869084,1645
-0.30113458035001683,0.189814627687532,0.10538397333081617,784
0.11418340008447969,0.07074078580180498,-0.19642401808250298,1087
0.047821021412532416,0.11378092014453611,-0.1672592960524164,1789
-0.1531707255447644,0.35422391205621323,-0.21664505426903524,1361
0.14293771829180407,0.12308121103727965,-0.2878909272456026,1958
-0.25773725795965974,0.20533544009515003,0.04991597153438665,1730
-0.11872232987020959,0.3751023260460236,-0.2791227474008656,1594
0.06314032360486,0.05332708637079353,-0.12068617657295266,1834
-0.04217251039071446,0.17432847623528314,-0.1336850432461627,833
-0.5973272038099776,-0.221691659731854,0.7014609151281094,1741
-0.10039079641886872,0.2092155010486162,-0.10958815607057226,896
-0.0953928243554183,0.19933597583003615,-0.10417750346555299,444
-0.1262069156824308,0.09021932613459427,0.039312875928434354,183
0.034090203325172985,0.3086343603554117,-0.3763473918022884,481
-0.05234423744409611,0.15916198453136743,-0.10659470552263972,849
-0.03275842298700149,0.2984742792974707,-0.284690271719899,424
-0.19092674017942135,0.1043943528863519,0.08785255301479489,1210
-0.07205232067986045,0.03283167940646592,0.04163343453344903,1527
-0.37432155142618784,-0.022918727292379426,0.3667871393242486,1955
-0.24675831142245175,0.17654074252101082,0.06881848098930532,693
-0.30326968238782304,0.028410243948171043,0.2610530645834584,1007
-0.04790592781953462,0.11967647994077335,-0.06988356105140958,1439
-0.09875323341874476,0.3214887387905815,-0.2375312294444445,1452
-0.25828215438834523,-0.10875581229708853,0.3425735321992375,1932
-0.17018484595400307,0.2761861943230809,-0.11041622236736137,1406
0.0032537283439691977,-0.002349513890509747,-0.0011016176063055605,161
-0.03606109505431798,0.19925976265308964,-0.16747036820408512,562
-0.0941171305798596,0.2333826326023435,-0.14253273962345303,67
0.18743887022054068,0.06462257982054331,-0.2761949282726722,1511
-0.3655759124404129,-0.24800741413882388,0.545196405981973,1520
-0.11283011354007344,0.07925803021677891,0.03692202306121051,113
-0.05735245200050165,0.16459513182488106,-0.10706261600962219,1835
-0.2011249120173716,0.29258321684151467,-0.09710109955931345,43
-0.2706919622788033,0.14309259143728714,0.1240047034421694,203
0.23430687102570175,0.036738173190801304,-0.30264607047398484,1857
-0.19917090133950133,0.29661862007638073,-0.1035047177762064,549
-0.01274811137608789,0.10125293167582794,-0.08796233797203334,1434
0.2871396054098482,0.037105773484141125,-0.3696669972971618,1336
-0.2901154794777935,0.06071842180911524,0.21988081269593218,1827
0.033638685143052016,0.3444825508036475,-0.42112010396517396,1256
-0.1580489774876226,0.1885607082830686,-0.028896985761757032,1072
-0.3188509706523518,-0.20518490549068247,0.4732359612210113,185
-0.28326319772586395,-0.024840577610020453,0.29151263075889333,1233
-0.6230303775031708,-0.2197332633733261,0.7182481963765476,296
-0.5328095714682782,-0.4617047531137598,0.831185504203098,1780
-0.2848378207288438,-0.11422892130211248,0.37007429634106337,449
-0.14183673284876963,0.21842506029074604,-0.07671489837287337,1251
